"sppData$Date","Y.WFEC"
2020-07-31,1281.775
2020-08-01,1341.758
2020-08-02,1362.328
2020-08-03,1276.668
2020-08-04,1214.46
2020-08-05,1249.844
2020-08-06,1336.921
2020-08-07,1431.537
2020-08-08,1510.102
2020-08-09,1517.185
2020-08-10,1515.139
2020-08-11,1452.53
2020-08-12,1518.475
2020-08-13,1489.522
2020-08-14,1489.585
2020-08-15,1578.944
2020-08-16,1427.651
2020-08-17,1445.392
2020-08-18,1378.168
2020-08-19,1325.899
2020-08-20,1351.472
2020-08-21,1331.94
2020-08-22,1404.633
2020-08-23,1482.226
2020-08-24,1478.927
2020-08-25,1485.863
2020-08-26,1358.686
2020-08-27,1355.84
2020-08-28,1577.162
2020-08-29,1499.472
2020-08-30,1438.749
2020-08-31,1351.375
2020-09-01,1054.572
2020-09-02,1207.804
2020-09-03,1375.481
2020-09-04,1388.938
2020-09-05,1376.074
2020-09-06,1390.123
2020-09-07,1406.535
2020-09-08,1289.564
2020-09-09,973.696
2020-09-10,883.2
2020-09-11,897.481
2020-09-12,1060.607
2020-09-13,1107.024
2020-09-14,1052.519
2020-09-15,1124.23
2020-09-16,1192.701
2020-09-17,1152.476
2020-09-18,1048.107
2020-09-19,1033.262
2020-09-20,1053.162
2020-09-21,1010.63
2020-09-22,936.035
2020-09-23,945.668
2020-09-24,1128.837
2020-09-25,1152.314
2020-09-26,1229.495
2020-09-27,1127.556
2020-09-28,931.74
2020-09-29,954.455
2020-09-30,1123.393
2020-10-01,913.65
2020-10-02,888.651
2020-10-03,888.724
2020-10-04,939.276
2020-10-05,977.568
2020-10-06,1043.496
2020-10-07,1151.296
2020-10-08,1125.305
2020-10-09,1102.687
2020-10-10,1143.253
2020-10-11,1259.508
2020-10-12,1023.158
2020-10-13,993.426
2020-10-14,1150.021
2020-10-15,916.95
2020-10-16,873.39
2020-10-17,884.37
2020-10-18,935.743
2020-10-19,910.709
2020-10-20,947.817
2020-10-21,1070.311
2020-10-22,1108.996
2020-10-23,976.435
2020-10-24,973.73
2020-10-25,1044.093
2020-10-26,1196.425
2020-10-27,1095.145
2020-10-28,997.083
2020-10-29,966.077
2020-10-30,1070.871
2020-10-31,975.999
2020-11-01,906.738
2020-11-02,1042.799
2020-11-03,974.605
2020-11-04,921.244
2020-11-05,901.815
2020-11-06,927.582
2020-11-07,928.205
2020-11-08,968.048
2020-11-09,977.692
2020-11-10,938.387
2020-11-11,1052.227
2020-11-12,997.901
2020-11-13,1034.895
2020-11-14,955.435
2020-11-15,988.983
2020-11-16,1111.016
2020-11-17,1066.121
2020-11-18,1018.34
2020-11-19,982.024
2020-11-20,944.548
2020-11-21,941.992
2020-11-22,1040.298
2020-11-23,1100.766
2020-11-24,1018.9
2020-11-25,1085.31
2020-11-26,1118.852
2020-11-27,1050.5
2020-11-28,1108.963
2020-11-29,1207.587
2020-11-30,1332.511
2020-12-01,1344.847
2020-12-02,1255.546
2020-12-03,1253.631
2020-12-04,1304.579
2020-12-05,1238.191
2020-12-06,1150.376
2020-12-07,1231.656
2020-12-08,1208.188
2020-12-09,1185.878
2020-12-10,1153.1
2020-12-11,1103.665
2020-12-12,1227.201
2020-12-13,1374.577
2020-12-14,1414.178
2020-12-15,1396.353
2020-12-16,1345.178
2020-12-17,1423.536
2020-12-18,1264.365
2020-12-19,1152.094
2020-12-20,1275.152
2020-12-21,1215.698
2020-12-22,1207.887
2020-12-23,1291.563
2020-12-24,1380.893
2020-12-25,1277.29
2020-12-26,1193.018
2020-12-27,1072.442
2020-12-28,1152.983
2020-12-29,1130.043
2020-12-30,1280.867
2020-12-31,1412.571
2021-01-01,1266.881
